,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,label
4340,35.4,15.299999999999999,5.600000000000001,24.1,752.6999999999999,30.099999999999998,19.6,impersonator
1260,222.9,227.4,417.7,27.0,224.60000000000002,239.8,22.0,impersonator
3295,164.0,166.0,167.0,166.0,169.0,165.0,168.0,genuine
3706,172.4,165.7,171.7,182.2,191.0,185.0,192.6,impersonator
3920,925.5,18.0,18.4,17.8,18.3,2251.9,16.8,genuine
2358,168.2,190.6,148.3,186.0,181.2,179.4,9.3,impersonator
4661,10.400000000000002,13.7,1561.7,38.4,13.2,32.0,29.700000000000003,impersonator
350,163.0,351.0,155.0,169.0,8.0,166.0,334.0,genuine
1794,169.2,191.7,195.5,183.2,178.8,153.0,175.8,impersonator
4415,432.4,243.20000000000002,224.20000000000002,4.199999999999999,196.5,620.5,2.9000000000000004,impersonator
3097,9.000000000000002,38.0,767.5,627.0,12.3,40.1,227.8,impersonator
4137,164.7,182.7,181.3,174.9,196.0,171.1,172.4,impersonator
3821,170.9,167.9,164.9,158.9,161.8,154.5,149.6,impersonator
294,170.0,173.0,174.0,172.0,171.0,173.0,172.0,genuine
4885,15.9,22.2,62.2,15.1,75.5,92.9,104.0,genuine
2688,164.8,172.5,177.5,177.4,173.4,160.3,175.7,impersonator
2434,164.0,166.0,167.0,166.0,167.0,167.0,169.0,genuine
4787,14.0,18.6,1416.5,17.6,19.0,18.4,18.1,genuine
4284,183.2,194.7,154.0,181.1,169.0,179.3,173.1,impersonator
283,165.0,184.0,157.0,171.0,170.0,171.0,11.0,genuine
2791,2692.0,24.7,12.4,96.6,87.9,51.4,91.8,genuine
4010,596.4,207.4,16.3,17.0,16.9,68.5,71.9,genuine
4524,170.0,173.0,175.0,174.0,174.0,173.0,173.0,genuine
3493,174.8,196.7,176.9,193.8,-4.6,168.9,33.6,impersonator
3957,39.2,39.3,1151.2,431.29999999999995,32.8,16.4,2.9000000000000004,impersonator
3486,165.0,168.0,168.0,165.0,167.0,167.0,168.0,genuine
3530,-11.0,54.7,128.6,78.0,79.1,35.699999999999996,34.0,impersonator
3582,166.2,190.5,181.2,187.6,150.1,166.8,182.0,impersonator
4954,592.6,73.0,26.6,210.20000000000002,228.8,437.40000000000003,226.1,impersonator
3630,167.0,170.0,168.0,170.0,172.0,172.0,164.0,genuine
4266,167.0,169.0,170.0,170.0,171.0,172.0,166.0,genuine
1346,166.0,169.0,169.0,168.0,168.0,169.0,170.0,genuine
2946,144.4,182.9,185.0,169.4,175.6,152.3,172.8,impersonator
3704,18.3,19.0,788.5,421.8,20.7,20.0,20.5,genuine
2645,153.5,158.9,166.6,179.2,181.6,156.1,175.4,impersonator
507,50.9,579.7,18.1,18.6,63.6,95.4,12.1,genuine
4949,16.3,15.6,1240.5,4.8,363.0,16.7,19.3,genuine
4660,166.0,178.0,236.0,101.0,171.0,170.0,166.0,genuine
4094,229.7,433.1,16.5,233.3,433.3,16.5,233.2,genuine
2015,160.7,172.3,164.2,171.5,165.1,186.0,153.3,impersonator
3309,165.0,170.0,168.0,168.0,168.0,166.0,167.0,genuine
2607,165.0,169.0,166.0,167.0,167.0,167.0,167.0,genuine
761,16.6,20.2,1165.2,423.0,14.4,18.9,19.0,genuine
1869,197.2,214.1,416.2,233.0,233.2,433.3,16.5,genuine
2743,14.8,1617.2,17.1,15.3,17.6,18.4,17.6,genuine
1893,172.0,171.0,175.0,172.0,172.0,173.0,172.0,genuine
2690,211.1,217.0,614.8,19.4,10.9,432.2,233.3,genuine
202,20.1,21.0,968.5,8.9,20.6,20.6,21.5,genuine
994,166.0,168.0,167.0,13.0,153.0,332.0,169.0,genuine
1345,18.2,19.8,139.6,845.7,20.4,21.5,21.8,genuine
3695,-5.300000000000001,22.0,22.3,531.5,23.8,19.0,32.0,impersonator
727,566.9,17.6,18.9,19.0,90.1,57.1,30.3,genuine
1186,29.1,18.099999999999998,76.9,1087.2,34.9,-6.299999999999997,31.799999999999997,impersonator
2440,165.0,190.0,14.0,150.0,333.0,167.0,183.0,genuine
3419,233.5,246.1,234.9,465.5,5.800000000000001,256.2,245.4,impersonator
2406,161.7,189.5,162.4,165.0,186.8,161.0,172.3,impersonator
3009,163.0,206.7,174.6,171.9,182.3,199.2,186.6,impersonator
1345,-6.100000000000001,18.5,124.0,824.6,32.099999999999994,26.8,9.0,impersonator
1049,145.3,160.5,148.5,157.5,180.8,179.2,149.1,impersonator
450,14.4,215.5,418.6,233.8,449.9,16.1,232.9,genuine
3338,185.5,153.9,159.1,0.09999999999999964,142.1,336.2,185.4,impersonator
2065,219.1,210.79999999999998,22.5,195.60000000000002,439.2,245.8,234.89999999999998,impersonator
236,447.90000000000003,39.2,221.5,216.9,211.1,418.6,34.900000000000006,impersonator
3104,14.8,17.8,560.9,836.1,16.6,17.5,17.8,genuine
3927,23.4,9.200000000000001,386.7,8.6,38.3,13.200000000000001,29.3,impersonator
1706,170.0,173.0,176.0,175.0,173.0,173.0,172.0,genuine
4870,350.0,192.0,162.0,176.0,176.0,172.0,3.0,genuine
2133,13.7,234.2,9.5,217.4,215.4,199.4,433.8,genuine
896,181.9,163.7,176.3,174.0,151.9,168.6,188.4,impersonator
191,28.099999999999998,17.3,442.3,255.4,412.5,40.2,239.1,impersonator
3498,22.8,2.6000000000000014,-0.3000000000000007,60.8,97.69999999999999,21.200000000000003,105.4,impersonator
927,34.3,41.3,748.6999999999999,826.5,31.2,35.0,-0.6999999999999993,impersonator
4570,213.4,32.0,241.1,394.4,225.10000000000002,211.39999999999998,470.09999999999997,impersonator
4915,146.4,183.8,161.9,157.7,144.3,153.4,151.3,impersonator
4869,227.9,233.0,233.2,433.3,16.4,233.1,233.3,genuine
3207,72.10000000000001,39.4,111.5,44.6,1521.3999999999999,43.5,28.1,impersonator
4475,11.200000000000001,32.5,772.8,417.59999999999997,16.299999999999997,30.0,27.799999999999997,impersonator
2570,13.6,24.8,1610.0,17.3,17.5,18.2,17.7,genuine
3318,189.8,148.7,158.0,163.4,197.2,167.6,161.1,impersonator
3690,164.0,168.0,168.0,166.0,167.0,170.0,168.0,genuine
4018,16.0,210.6,232.70000000000002,217.8,216.5,204.0,216.6,impersonator
2242,157.8,158.3,171.0,185.6,188.9,188.4,171.6,impersonator
883,169.5,190.2,166.2,186.9,174.3,161.7,169.3,impersonator
875,168.0,168.0,171.0,174.0,160.0,170.0,170.0,genuine
1185,2022.0,8.6,794.1,20.0,19.7,11.899999999999999,82.5,impersonator
20,175.0,164.1,180.4,184.8,151.9,146.6,147.8,impersonator
4237,21.3,160.6,346.1,153.1,151.7,154.4,195.6,impersonator
4558,16.2,213.1,431.8,234.6,415.09999999999997,36.099999999999994,239.6,impersonator
2230,144.3,170.4,146.4,181.7,-11.2,160.9,310.3,impersonator
3177,174.0,170.0,174.0,173.0,173.0,175.0,172.0,genuine
4304,172.4,151.4,181.3,155.4,188.4,161.8,148.8,impersonator
4105,157.3,190.4,140.2,181.8,182.3,185.1,26.8,impersonator
4697,169.0,170.0,170.0,175.0,163.0,168.0,326.0,genuine
2955,381.4,1.5999999999999996,420.1,5.5,14.799999999999999,33.599999999999994,25.599999999999998,impersonator
861,326.0,-14.899999999999999,320.9,328.1,169.2,157.5,185.7,impersonator
1966,195.7,216.1,216.5,198.9,634.1,16.2,233.6,genuine
1130,15.4,34.5,104.4,14.9,77.0,31.6,95.8,genuine
3092,167.0,11.0,155.0,331.0,167.0,167.0,11.0,genuine
983,173.6,148.2,152.9,189.4,190.1,149.5,161.9,impersonator
1013,166.0,170.0,168.0,172.0,171.0,173.0,165.0,genuine
240,16.5,781.5,418.4,18.3,19.6,19.0,21.4,genuine
1303,151.1,150.8,176.9,154.6,188.3,184.5,169.3,impersonator
4294,4.300000000000001,26.799999999999997,1201.5,189.4,22.0,10.7,42.6,impersonator
1131,11.0,2.200000000000003,1153.2,432.09999999999997,30.8,4.5,-4.199999999999999,impersonator
2404,228.2,397.2,237.29999999999998,238.0,447.8,31.5,35.3,impersonator
2621,16.4,12.5,213.6,216.5,199.5,433.7,233.0,genuine
322,165.0,190.0,151.0,170.0,168.0,171.0,170.0,genuine
4183,17.7,17.7,537.8,16.0,18.6,18.2,1834.9,genuine
1177,10.000000000000002,147.9,1445.8,21.5,41.900000000000006,31.1,-3.8000000000000007,impersonator
1153,14.2,25.0,415.1,231.9,433.3,16.8,232.9,genuine
4492,169.0,170.0,169.0,173.0,172.0,172.0,168.0,genuine
617,1393.5,21.7,1.8999999999999986,3.900000000000002,10.9,8.7,42.7,impersonator
1018,170.0,173.0,170.0,171.0,171.0,170.0,167.0,genuine
3472,187.8,189.3,171.4,155.1,159.7,154.6,175.2,impersonator
1393,-7.699999999999999,28.900000000000002,44.0,69.80000000000001,23.8,160.79999999999998,61.900000000000006,impersonator
3879,172.0,173.0,172.0,174.0,174.0,174.0,173.0,genuine
3633,150.5,158.9,161.1,176.8,145.1,180.1,145.6,impersonator
4770,228.9,246.20000000000002,409.9,3.5999999999999996,229.0,249.3,220.0,impersonator
1910,15.3,24.0,1584.6000000000001,3.099999999999998,3.299999999999997,-5.0,27.4,impersonator
2991,170.0,172.0,173.0,173.0,174.0,173.0,173.0,genuine
263,16.0,-4.800000000000001,251.8,175.5,221.70000000000002,434.6,467.4,impersonator
4038,173.6,176.3,173.5,154.8,163.6,179.7,154.9,impersonator
160,190.0,185.4,154.6,198.7,160.9,169.1,191.1,impersonator
2968,35.7,119.99999999999999,53.1,116.9,46.2,20.0,2051.8,impersonator
1953,164.0,167.0,167.0,165.0,165.0,165.0,166.0,genuine
4815,25.0,150.9,343.2,160.8,166.8,-14.100000000000001,175.4,impersonator
1651,167.0,191.0,151.0,171.0,172.0,10.0,166.0,genuine
3020,17.0,17.1,19.8,17.6,718.7,18.3,18.5,genuine
4277,152.1,174.1,188.3,23.3,135.6,313.9,177.5,impersonator
4846,327.2,174.4,147.9,155.5,146.6,190.2,161.4,impersonator
638,228.7,433.2,16.2,233.1,233.9,432.8,16.7,genuine
4810,213.5,441.7,209.5,431.79999999999995,-4.5,212.9,228.70000000000002,impersonator
3284,27.200000000000003,531.6999999999999,-0.6000000000000014,22.3,18.3,137.5,1752.5,impersonator
2343,210.4,426.3,254.6,238.5,244.1,216.0,226.39999999999998,impersonator
3394,180.0,171.0,159.0,170.0,168.0,13.0,166.0,genuine
3147,229.7,431.2,16.3,16.7,217.0,200.0,216.3,genuine
1415,149.1,177.0,168.5,161.8,185.0,187.2,174.0,impersonator
527,878.7,32.5,20.400000000000002,1864.8000000000002,1.1000000000000014,11.399999999999999,12.399999999999999,impersonator
690,11.700000000000001,17.0,591.0,196.29999999999998,29.3,34.2,27.799999999999997,impersonator
4894,171.0,174.0,172.0,175.0,172.0,173.0,172.0,genuine
2006,415.6,14.6,231.6,233.1,433.5,16.5,233.2,genuine
4929,179.8,151.6,163.1,184.1,163.6,167.3,159.9,impersonator
3485,181.6,170.0,187.0,164.0,190.9,167.5,155.3,impersonator
3611,173.5,179.1,194.1,190.7,186.5,149.0,190.9,impersonator
4896,17.7,14.8,1203.4,21.9,16.5,16.7,16.8,genuine
2226,428.90000000000003,35.7,26.1,8.099999999999998,35.4,21.1,-7.600000000000001,impersonator
4928,424.5,-6.300000000000001,222.20000000000002,255.60000000000002,222.29999999999998,244.0,14.0,impersonator
1320,167.0,173.0,168.0,169.0,170.0,172.0,165.0,genuine
2474,165.0,169.0,168.0,165.0,167.0,168.0,168.0,genuine
4234,187.6,191.8,166.5,158.9,192.4,196.2,180.6,impersonator
4641,230.3,229.3,233.1,450.0,16.1,233.6,232.4,genuine
4735,5.0,-4.100000000000001,1370.8000000000002,3.8999999999999986,19.9,19.7,-5.899999999999999,impersonator
1174,255.0,209.6,8.3,207.8,401.6,-5.300000000000001,226.6,impersonator
4310,19.0,20.8,1591.1,22.2,22.4,19.2,20.7,genuine
801,163.7,172.7,150.7,157.9,1.2999999999999998,183.2,348.5,impersonator
2806,180.5,174.9,176.2,164.1,177.9,167.7,171.1,impersonator
318,27.5,161.6,312.0,160.9,169.9,7.7,176.0,impersonator
1908,171.0,172.0,174.0,173.0,173.0,172.0,174.0,genuine
3289,168.0,173.0,175.0,174.0,173.0,174.0,173.0,genuine
4058,441.0,39.7,251.39999999999998,215.8,415.5,12.2,450.2,impersonator
1653,8.5,429.90000000000003,-2.5,254.4,233.29999999999998,235.5,199.5,impersonator
375,165.0,169.0,167.0,168.0,167.0,166.0,166.0,genuine
636,153.7,168.3,190.9,157.0,178.9,177.3,196.4,impersonator
2501,14.1,19.9,974.3,633.1,20.0,18.1,23.3,genuine
2308,166.0,168.0,169.0,168.0,167.0,168.0,169.0,genuine
2986,157.0,334.0,166.0,166.0,4.0,164.0,4.0,genuine
2851,173.6,167.4,158.1,152.0,155.7,187.5,189.5,impersonator
1088,432.09999999999997,39.5,248.1,246.9,470.40000000000003,19.5,251.2,impersonator
4287,189.2,163.1,184.3,183.8,178.1,179.0,181.9,impersonator
2937,148.1,190.9,159.5,159.4,192.6,159.6,161.8,impersonator
721,31.2,223.60000000000002,437.4,224.39999999999998,452.5,28.1,228.7,impersonator
4924,16.5,19.2,1177.9,629.5,20.9,18.8,20.6,genuine
4477,172.0,173.0,175.0,172.0,171.0,173.0,171.0,genuine
4785,16.0,23.8,974.8,631.2,20.9,15.2,19.1,genuine
1239,-0.5999999999999979,1394.5,-3.6000000000000014,32.1,41.5,23.4,17.2,impersonator
3343,32.1,14.7,969.4,611.5999999999999,-4.699999999999999,7.5,30.799999999999997,impersonator
2687,29.1,27.400000000000002,1603.4,2.6000000000000014,-0.8999999999999986,-1.6999999999999993,-1.5999999999999979,impersonator
2863,0.6000000000000014,251.0,246.20000000000002,251.4,222.7,245.8,3.299999999999999,impersonator
4884,318.0,192.3,182.6,-10.100000000000001,156.8,327.3,185.8,impersonator
1530,11.5,7.9,1425.4,21.2,35.4,11.1,-3.099999999999998,impersonator
1195,12.0,177.0,322.0,172.0,169.0,10.0,166.0,genuine
1747,157.6,165.9,172.4,160.3,173.5,146.7,153.1,impersonator
3880,164.0,188.0,155.0,170.0,169.0,172.0,168.0,genuine
2090,103.89999999999999,1366.6999999999998,35.8,15.4,1192.1,-0.3999999999999986,43.8,impersonator
2078,191.9,148.5,179.3,166.1,184.5,189.1,154.9,impersonator
2758,161.5,186.1,153.0,148.3,194.2,161.7,192.1,impersonator
4043,207.2,232.6,433.4,15.7,233.1,233.4,232.9,genuine
2493,20.4,-0.3999999999999986,1427.7,11.100000000000001,453.8,10.1,39.2,impersonator
3333,164.0,170.0,159.0,170.0,169.0,170.0,11.0,genuine
441,191.8,194.3,156.7,181.2,179.9,172.4,172.5,impersonator
1873,167.1,181.2,183.4,180.6,187.0,191.3,165.1,impersonator
1713,172.0,174.0,175.0,172.0,173.0,171.0,172.0,genuine
2590,167.1,173.7,134.5,174.9,168.1,167.3,27.0,impersonator
4394,196.0,146.0,159.0,172.0,169.0,170.0,168.0,genuine
286,229.6,233.3,433.2,16.9,233.1,233.3,433.3,genuine
2451,1235.9,4.1,24.799999999999997,34.3,32.5,17.7,0.8000000000000007,impersonator
536,148.3,183.1,183.3,152.2,183.1,175.4,157.6,impersonator
2534,173.0,174.0,175.0,171.0,174.0,173.0,172.0,genuine
2348,-5.299999999999997,25.4,-4.100000000000001,1592.5,-15.399999999999999,0.6000000000000014,34.2,impersonator
600,154.6,149.8,159.8,146.0,187.8,164.2,164.6,impersonator
351,167.0,174.0,169.0,171.0,172.0,172.0,166.0,genuine
3525,18.5,22.700000000000003,19.5,1584.1,19.4,1.3999999999999986,25.1,impersonator
2166,437.9,36.1,254.60000000000002,232.7,446.2,4.5,210.79999999999998,impersonator
2675,25.2,17.5,1444.2,46.8,0.0,39.400000000000006,15.200000000000001,impersonator
1834,13.6,1387.5,15.5,16.1,16.4,16.7,16.7,genuine
733,448.1,42.2,217.6,225.3,240.9,461.5,24.200000000000003,impersonator
2045,169.0,171.0,176.0,173.0,175.0,175.0,174.0,genuine
3069,24.3,12.200000000000001,37.6,747.3,6.6,18.599999999999998,-1.9000000000000021,impersonator
4889,165.0,170.0,167.0,14.0,154.0,336.0,167.0,genuine
1093,9.5,0.5,52.9,1750.3,1.3999999999999986,28.6,30.5,impersonator
4166,416.29999999999995,25.1,215.2,2.0,222.29999999999998,186.5,198.20000000000002,impersonator
1923,562.6,626.9,18.2,18.8,19.1,18.3,18.7,genuine
4006,426.2,19.0,434.3,19.3,249.29999999999998,210.60000000000002,257.6,impersonator
539,15.0,1171.4,629.5,17.0,16.7,17.1,17.0,genuine
1470,225.29999999999998,230.0,2.6999999999999993,4.100000000000001,11.999999999999998,16.5,128.7,impersonator
3655,150.0,334.0,169.0,165.0,9.0,159.0,332.0,genuine
3342,15.3,16.9,1175.8,421.0,16.5,17.2,19.7,genuine
2180,149.2,159.2,160.8,177.3,148.2,146.2,169.1,impersonator
2190,21.1,26.4,226.0,203.5,436.7,220.2,447.29999999999995,impersonator
356,169.3,187.1,163.9,169.1,178.2,157.8,165.0,impersonator
972,181.7,162.6,177.9,161.4,185.5,190.1,162.5,impersonator
2002,160.3,167.7,153.8,163.6,159.3,149.2,175.6,impersonator
2871,172.0,173.0,174.0,173.0,171.0,171.0,174.0,genuine
1048,169.0,167.0,170.0,168.0,169.0,170.0,168.0,genuine
1810,19.6,20.4,1594.4,21.0,22.5,22.2,19.5,genuine
1190,429.3,15.7,232.9,217.0,433.4,16.6,232.8,genuine
542,141.6,189.0,144.3,155.9,162.9,181.3,167.2,impersonator
2468,187.1,187.3,171.3,168.8,150.6,15.2,150.2,impersonator
2152,165.0,165.0,167.0,167.0,166.0,169.0,168.0,genuine
3703,13.4,12.4,230.6,216.3,199.3,215.2,618.4,genuine
3030,165.0,152.5,175.2,152.3,150.7,184.4,141.2,impersonator
710,164.0,184.0,155.0,172.0,6.0,166.0,350.0,genuine
4528,230.2,432.3,16.2,232.8,233.0,416.1,16.5,genuine
3641,215.4,413.6,232.5,16.2,217.9,415.7,232.9,genuine
4797,43.8,1383.3,44.7,40.099999999999994,-1.5,14.0,28.4,impersonator
1522,967.4,14.1,17.1,16.9,16.6,17.6,64.0,genuine
4565,22.9,74.7,27.4,81.1,73.69999999999999,83.7,53.800000000000004,impersonator
2618,17.8,15.0,20.0,24.8,1570.9,17.5,17.7,genuine
4017,162.4,339.5,165.4,182.2,171.4,180.5,145.7,impersonator
2129,150.8,160.3,161.3,167.2,-4.699999999999999,190.6,340.1,impersonator
501,12.9,221.3,210.1,416.1,232.9,233.4,433.4,genuine
2479,230.6,229.4,233.6,450.0,16.2,231.7,232.8,genuine
2183,164.0,170.0,172.0,170.0,168.0,168.0,167.0,genuine
3323,225.4,456.7,8.5,223.5,409.1,39.3,229.29999999999998,impersonator
3428,171.0,174.0,173.0,173.0,173.0,172.0,175.0,genuine
3361,168.0,173.0,171.0,173.0,171.0,170.0,166.0,genuine
4624,227.8,232.3,450.6,30.8,234.2,450.7,15.7,genuine
868,230.3,235.6,449.9,16.9,232.5,232.9,450.3,genuine
3846,147.1,156.6,184.8,144.7,141.4,158.1,173.3,impersonator
1528,148.4,179.0,150.6,149.6,169.8,159.1,146.4,impersonator
1373,-2.5,1394.8000000000002,425.2,-6.199999999999999,14.7,40.0,6.399999999999999,impersonator
1297,165.0,168.0,165.0,167.0,167.0,167.0,167.0,genuine
1889,162.0,167.0,169.0,165.0,166.0,166.0,166.0,genuine
2725,591.8,418.5,16.8,16.5,16.0,17.2,17.1,genuine
4195,15.5,18.4,1449.5,18.1,15.2,19.2,18.3,genuine
2327,16.3,16.0,574.9,17.2,18.5,17.9,18.0,genuine
1050,167.0,166.0,166.0,166.0,168.0,8.0,159.0,genuine
621,167.0,187.0,1.0,170.0,13.0,317.0,333.0,genuine
768,227.79999999999998,245.5,416.2,-6.899999999999999,243.20000000000002,256.9,425.2,impersonator
818,165.0,167.0,166.0,166.0,168.0,167.0,166.0,genuine
4474,19.1,18.9,20.2,770.3,20.3,19.1,20.3,genuine
4682,976.5,15.1,17.5,16.8,17.0,17.0,68.2,genuine
4943,20.5,13.2,814.3,389.3,17.7,19.0,20.3,genuine
4373,24.9,967.7,626.4,16.3,-1.8000000000000007,444.6,430.0,impersonator
4169,425.2,16.0,232.7,233.2,233.0,216.9,233.5,genuine
682,78.7,64.8,30.9,146.9,4.6,27.8,165.1,genuine
2095,16.0,12.5,218.3,212.1,199.8,216.4,417.0,genuine
3686,18.1,16.1,40.1,926.9,17.4,18.0,17.8,genuine
3771,164.1,174.8,150.4,174.9,162.9,20.4,156.3,impersonator
2153,165.7,35.4,164.3,320.7,205.0,185.1,160.7,impersonator
3210,164.0,191.0,154.0,170.0,171.0,13.0,166.0,genuine
1459,228.7,433.0,16.5,233.0,233.4,233.3,433.4,genuine
3708,172.5,178.8,159.2,150.2,186.0,147.0,192.9,impersonator
1840,166.0,189.0,15.0,150.0,332.0,183.0,166.0,genuine
2756,1586.0,12.000000000000002,-3.099999999999998,31.4,33.400000000000006,-6.100000000000001,15.9,impersonator
919,204.3,230.6,401.3,211.5,225.1,220.0,212.79999999999998,impersonator
2753,170.0,173.0,175.0,174.0,172.0,175.0,173.0,genuine
2112,2553.2,38.9,31.799999999999997,22.9,-2.3999999999999986,18.0,16.0,impersonator
3626,164.0,188.0,154.0,171.0,168.0,169.0,170.0,genuine
453,232.9,445.0,32.0,233.1,233.3,451.0,15.5,genuine
3147,247.2,455.8,6.300000000000001,2.6999999999999993,214.5,197.6,224.60000000000002,impersonator
4618,165.4,187.1,152.6,167.6,154.4,177.5,159.9,impersonator
2786,225.3,234.7,31.9,199.7,416.7,233.4,450.1,genuine
3860,13.9,8.000000000000002,971.3000000000001,634.7,-1.4000000000000021,245.1,39.5,impersonator
3274,25.8,41.900000000000006,125.6,7.300000000000001,127.1,12.0,156.2,impersonator
2342,171.0,173.0,173.0,174.0,172.0,173.0,174.0,genuine
4376,10.099999999999998,149.70000000000002,851.3000000000001,-6.400000000000002,8.7,3.0999999999999996,10.0,impersonator
4250,165.0,191.0,13.0,149.0,334.0,167.0,167.0,genuine
2000,193.3,181.5,180.4,186.5,197.9,164.7,191.9,impersonator
3835,19.0,24.0,769.0,422.5,16.6,19.0,20.8,genuine
341,179.4,164.1,153.4,186.3,170.4,192.8,157.6,impersonator
1276,168.0,168.0,170.0,168.0,169.0,170.0,168.0,genuine
1916,218.8,254.3,411.20000000000005,2.799999999999999,208.4,230.8,412.5,impersonator
3255,424.7,16.0,232.2,233.1,433.4,16.5,233.2,genuine
4822,173.3,150.4,155.2,153.1,149.2,157.5,174.0,impersonator
4047,17.4,217.1,214.0,440.79999999999995,23.1,217.4,214.3,impersonator
845,209.2,232.2,433.5,17.0,233.1,233.1,433.3,genuine
4510,164.0,174.0,156.0,172.0,170.0,12.0,167.0,genuine
3359,8.3,16.7,970.5,635.7,38.0,35.1,34.2,impersonator
2586,208.9,224.4,619.5,-6.900000000000002,233.0,223.1,17.8,impersonator
4689,144.1,185.4,147.7,179.2,164.6,180.2,167.9,impersonator
3823,169.0,172.0,170.0,173.0,171.0,170.0,165.0,genuine
4209,16.4,19.0,1617.3,16.2,19.9,19.6,19.9,genuine
4020,187.5,195.2,173.1,145.9,188.2,0.40000000000000036,163.3,impersonator
819,2.8000000000000007,-13.899999999999999,39.8,39.8,750.8,1037.9,6.9,impersonator
2159,4.6,66.8,45.599999999999994,706.7,4.200000000000001,-0.8000000000000007,20.7,impersonator
4214,156.7,187.2,138.1,151.6,-12.1,201.6,-2.0,impersonator
4428,167.0,166.0,167.0,167.0,167.0,168.0,167.0,genuine
4322,13.999999999999998,-4.100000000000001,38.3,765.6,25.5,7.700000000000001,33.9,impersonator
3749,16.9,19.4,557.0,1045.8,20.0,17.8,18.8,genuine
586,228.6,233.1,233.2,433.0,16.8,233.0,233.2,genuine
2022,167.0,171.0,170.0,173.0,172.0,172.0,164.0,genuine
4835,39.599999999999994,4.0,1395.3,35.6,-7.100000000000001,26.2,30.6,impersonator
2813,60.1,2427.3,19.4,14.8,17.1,16.1,594.1,genuine
74,-7.400000000000002,12.4,110.2,1753.1,-1.0,-1.8999999999999986,37.7,impersonator
4001,-5.300000000000001,211.3,231.29999999999998,457.59999999999997,38.3,252.70000000000002,218.0,impersonator
4796,199.2,229.6,16.6,216.2,200.3,634.1,15.9,genuine
3116,218.8,448.2,8.899999999999999,250.9,234.20000000000002,237.7,436.1,impersonator
4977,34.900000000000006,60.8,120.39999999999999,484.70000000000005,2.8999999999999986,6.9,41.0,impersonator
4360,25.4,18.9,202.7,412.1,233.4,16.4,216.6,genuine
3790,167.0,174.0,169.0,171.0,169.0,171.0,165.0,genuine
3507,14.3,431.0,15.1,233.1,232.9,233.3,433.9,genuine
4367,34.7,23.3,26.099999999999998,928.6999999999999,-2.599999999999998,23.599999999999998,27.0,impersonator
2255,33.599999999999994,-3.4999999999999982,12.0,1126.6000000000001,1067.0,49.199999999999996,-3.0000000000000004,impersonator
2075,167.0,169.0,167.0,167.0,166.0,168.0,169.0,genuine
4297,25.0,133.1,854.5,39.2,0.1999999999999993,3.3000000000000007,35.099999999999994,impersonator
1077,233.3,465.8,221.10000000000002,47.0,209.39999999999998,215.9,227.20000000000002,impersonator
4068,31.9,-3.4000000000000004,422.0,431.59999999999997,39.9,209.60000000000002,216.5,impersonator
2398,13.5,232.2,233.1,433.2,16.3,233.0,233.3,genuine
1588,165.0,168.0,168.0,169.0,166.0,166.0,167.0,genuine
2561,164.0,187.0,157.0,170.0,170.0,170.0,12.0,genuine
4254,8.0,161.0,3.0,331.0,7.0,325.0,330.0,genuine
4931,168.0,184.0,157.0,170.0,171.0,171.0,168.0,genuine
2114,51.8,1720.0,20.2,20.5,19.3,20.1,20.3,genuine
4786,163.0,169.0,167.0,166.0,167.0,167.0,167.0,genuine
14,164.0,177.0,156.0,170.0,170.0,9.0,167.0,genuine
