,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,label
1110,13.4,441.5,32.2,232.5,232.9,450.9,15.4,genuine
4399,169.0,173.0,175.0,174.0,175.0,171.0,171.0,genuine
1644,181.7,150.0,159.9,160.2,176.6,185.6,152.1,impersonator
2627,226.8,450.6,31.3,31.9,199.7,216.7,617.7,genuine
1154,177.9,187.7,154.8,176.3,187.8,165.0,170.6,impersonator
394,230.7,232.7,449.4,32.9,234.2,232.3,232.3,genuine
4455,29.0,12.8,2.6000000000000014,971.1,406.9,-7.199999999999999,623.1999999999999,impersonator
267,234.3,428.0,15.4,233.4,233.4,434.1,15.9,genuine
1631,184.8,185.3,167.3,160.0,148.8,177.2,186.2,impersonator
2244,171.0,172.0,174.0,173.0,173.0,174.0,173.0,genuine
3145,153.7,178.5,163.9,189.2,186.8,162.0,170.4,impersonator
2207,234.1,228.4,233.4,433.2,16.6,233.6,233.0,genuine
3556,231.4,446.2,16.9,232.7,233.3,232.9,233.4,genuine
4253,170.0,173.0,175.0,172.0,174.0,173.0,175.0,genuine
1052,14.2,229.2,234.3,232.5,200.4,233.3,433.3,genuine
3184,165.0,168.0,166.0,166.0,168.0,167.0,169.0,genuine
3872,-7.300000000000001,34.8,447.6,447.4,14.100000000000001,258.4,223.5,impersonator
3824,8.4,40.4,28.4,14.7,1129.0,17.099999999999998,11.7,impersonator
2044,20.8,1.7999999999999972,1579.9,27.2,18.599999999999998,35.0,23.2,impersonator
2499,18.0,26.3,194.1,193.5,209.89999999999998,423.5,256.2,impersonator
3783,167.0,167.0,171.0,169.0,168.0,184.0,182.0,genuine
2789,154.3,186.2,170.5,155.6,169.4,151.6,158.3,impersonator
1589,10.9,25.0,27.0,25.299999999999997,982.6999999999999,4.9,-8.099999999999998,impersonator
4145,172.0,172.0,174.0,175.0,173.0,173.0,173.0,genuine
1897,233.7,228.0,232.0,200.2,233.1,233.6,433.1,genuine
1383,818.1999999999999,38.9,4.999999999999998,7.100000000000001,12.400000000000002,85.10000000000001,52.6,impersonator
1050,196.5,166.8,170.8,168.0,196.9,160.5,179.1,impersonator
3997,21.4,1408.5,16.4,20.3,19.9,19.9,20.3,genuine
1628,167.0,168.0,168.0,169.0,167.0,168.0,168.0,genuine
1695,225.8,232.0,433.9,15.6,233.6,233.2,233.0,genuine
859,162.0,178.0,153.0,170.0,169.0,13.0,167.0,genuine
3466,17.4,16.8,1610.6,16.0,18.5,18.7,18.3,genuine
3958,9.3,1014.5,624.1,14.799999999999999,9.700000000000001,-3.3999999999999986,858.1,impersonator
2725,159.3,168.0,172.7,172.9,150.5,184.1,174.9,impersonator
1626,169.3,178.5,138.3,188.7,4.8,171.0,330.2,impersonator
3851,164.5,185.8,159.7,162.8,160.6,144.9,141.2,impersonator
3373,179.0,171.2,174.2,186.4,151.7,176.2,157.9,impersonator
673,168.0,170.0,170.0,173.0,169.0,173.0,167.0,genuine
1933,229.9,433.4,16.2,233.1,233.9,432.7,16.5,genuine
3285,213.4,434.5,226.29999999999998,222.0,219.4,235.2,446.7,impersonator
2481,17.1,19.3,964.3,421.1,16.2,18.1,18.1,genuine
3911,211.29999999999998,245.70000000000002,27.5,226.60000000000002,182.3,426.20000000000005,37.4,impersonator
2846,6.200000000000001,20.200000000000003,984.4,632.6,35.3,5.6,28.9,impersonator
4196,40.599999999999994,39.599999999999994,977.1,393.3,2.3000000000000007,17.099999999999998,42.2,impersonator
1516,423.3,1469.7,15.8,16.9,46.4,64.1,59.4,genuine
3919,15.6,1574.0,15.6,31.1,30.3,12.2,15.8,impersonator
4362,173.0,173.0,174.0,173.0,173.0,173.0,173.0,genuine
913,431.5,14.8,232.6,233.2,16.3,216.7,416.9,genuine
3138,165.0,166.0,167.0,167.0,166.0,165.0,169.0,genuine
1913,2512.5,13.1,19.0,19.4,18.9,20.0,16.7,genuine
4408,15.5,14.5,1396.8,17.0,15.4,17.0,17.2,genuine
1468,171.0,172.0,175.0,171.0,174.0,175.0,171.0,genuine
3235,426.7,26.1,237.6,40.1,192.4,211.3,228.1,impersonator
2569,596.5,445.29999999999995,34.599999999999994,10.2,28.1,12.4,26.2,impersonator
1409,27.5,2584.4,34.7,102.5,94.1,73.89999999999999,67.9,impersonator
4495,153.4,160.0,192.6,152.6,168.8,180.1,189.6,impersonator
3410,16.3,7.600000000000001,1575.7,32.8,31.0,17.799999999999997,182.5,impersonator
2100,39.1,23.700000000000003,1003.2,8.0,26.4,35.5,-3.299999999999997,impersonator
3017,234.6,245.1,449.90000000000003,17.8,243.3,229.8,450.7,impersonator
3147,247.4,234.0,203.9,36.0,224.9,236.7,208.5,impersonator
2872,231.70000000000002,453.6,2.400000000000002,-8.100000000000001,238.9,188.5,237.3,impersonator
2378,-1.4000000000000004,112.0,316.8,2146.5,-9.200000000000001,19.5,180.79999999999998,impersonator
701,1189.1999999999998,415.0,41.0,15.6,-3.6000000000000014,-1.6999999999999993,19.5,impersonator
754,171.0,172.0,172.0,172.0,172.0,175.0,174.0,genuine
948,141.2,167.7,151.1,141.6,143.5,168.9,170.3,impersonator
4468,170.0,173.0,176.0,173.0,174.0,174.0,174.0,genuine
4069,13.8,13.0,346.8,1260.8,16.2,16.7,621.0,genuine
735,1052.1999999999998,28.299999999999997,25.5,25.6,-0.5999999999999979,20.599999999999998,-3.099999999999998,impersonator
2790,15.2,16.9,17.3,1167.9,19.1,17.4,21.7,genuine
542,25.700000000000003,20.1,1190.3,607.5,35.6,1.5999999999999996,9.400000000000002,impersonator
1909,13.7,30.6,-6.800000000000001,958.2,25.5,37.1,30.0,impersonator
180,176.9,196.3,149.9,169.3,188.6,154.7,189.4,impersonator
3408,-3.700000000000001,19.2,1647.8000000000002,19.1,-8.5,214.0,27.8,impersonator
726,1394.2,0.6999999999999993,26.799999999999997,9.0,19.7,0.29999999999999716,8.299999999999999,impersonator
1185,165.0,168.0,167.0,12.0,154.0,334.0,165.0,genuine
16,166.0,168.0,169.0,167.0,163.0,167.0,166.0,genuine
1805,174.9,173.9,174.7,145.1,176.3,145.4,171.8,impersonator
365,184.3,186.0,166.0,187.8,158.5,187.3,182.2,impersonator
888,182.7,172.3,165.3,183.1,194.1,179.4,174.7,impersonator
679,173.0,176.0,176.0,4.0,170.0,11.0,335.0,genuine
3530,166.0,168.0,167.0,13.0,154.0,334.0,167.0,genuine
1718,36.8,252.2,215.5,213.9,421.59999999999997,18.2,-3.3000000000000007,impersonator
2151,394.8,219.2,252.1,256.1,208.9,408.79999999999995,-6.5,impersonator
3180,414.0,16.1,216.6,199.9,416.8,233.0,233.3,genuine
88,230.39999999999998,446.7,42.0,246.5,222.5,437.3,5.199999999999999,impersonator
3699,164.0,166.0,169.0,166.0,165.0,166.0,168.0,genuine
825,2112.8,19.9,18.4,19.3,19.2,19.2,19.1,genuine
32,162.8,159.0,153.6,157.0,146.2,185.2,177.2,impersonator
2398,169.0,173.0,175.0,171.0,174.0,173.0,173.0,genuine
2265,148.6,184.6,151.2,168.1,158.2,187.1,188.8,impersonator
908,446.4,33.2,256.4,29.8,215.8,216.7,418.4,genuine
182,425.5,15.5,232.7,232.8,233.4,433.1,16.6,genuine
2206,16.1,15.4,1381.2,16.2,15.9,16.8,17.2,genuine
766,171.0,175.0,173.0,172.0,172.0,173.0,173.0,genuine
3026,41.1,33.3,762.3000000000001,37.1,-2.299999999999997,6.4,9.599999999999998,impersonator
2372,177.7,190.1,162.8,3.8000000000000007,129.5,312.7,182.0,impersonator
2548,165.0,185.0,155.0,171.0,169.0,167.0,171.0,genuine
4310,178.2,152.5,149.4,171.1,192.9,183.5,172.5,impersonator
1848,-2.5,208.4,223.20000000000002,214.7,201.1,438.5,251.6,impersonator
2330,10.6,229.5,217.0,232.7,233.3,450.0,15.4,genuine
1351,164.0,167.0,167.0,165.0,167.0,165.0,166.0,genuine
4073,226.9,233.1,449.9,31.4,233.7,234.1,232.7,genuine
2869,14.7,17.3,18.2,388.6,3.9,17.0,18.5,genuine
2623,167.0,11.0,158.0,331.0,167.0,167.0,169.0,genuine
1953,12.9,587.9,415.3,16.2,16.5,17.1,16.6,genuine
296,173.0,174.0,175.0,171.0,174.0,173.0,172.0,genuine
1665,150.6,152.8,183.2,157.1,183.3,173.6,180.6,impersonator
563,216.20000000000002,210.0,209.4,224.6,442.4,-3.8999999999999986,238.6,impersonator
2807,233.2,429.0,16.9,16.1,216.6,199.8,633.7,genuine
794,240.6,461.5,11.9,209.8,241.9,219.0,409.3,impersonator
2479,22.0,14.8,208.3,209.1,19.3,19.1,19.5,genuine
81,167.0,187.0,156.0,170.0,169.0,17.0,166.0,genuine
1686,325.9,191.7,168.4,-15.7,157.9,-19.4,342.0,impersonator
2804,156.7,177.1,170.8,162.0,176.4,185.9,155.5,impersonator
426,871.7,15.3,32.7,17.400000000000002,57.300000000000004,39.5,36.5,impersonator
2290,171.0,174.0,173.0,172.0,172.0,173.0,173.0,genuine
1097,28.0,-3.6000000000000014,766.9,441.09999999999997,9.899999999999999,22.5,-6.400000000000002,impersonator
3755,410.8,20.5,252.8,241.0,444.59999999999997,33.9,212.3,impersonator
3884,16.3,19.8,992.4,212.8,16.6,17.8,18.9,genuine
3935,14.0,16.0,1377.1,641.4,24.1,14.6,18.2,genuine
3783,171.0,187.0,195.0,148.1,170.3,170.5,192.5,impersonator
1842,28.8,141.2,-10.200000000000001,190.0,81.8,93.7,33.300000000000004,impersonator
1232,178.9,151.1,183.9,174.1,189.5,173.3,151.9,impersonator
1723,107.3,1792.5,13.3,17.4,20.7,406.4,812.7,genuine
2645,158.8,166.5,152.4,157.1,150.6,153.9,177.0,impersonator
1314,209.6,230.4,16.5,216.4,200.1,216.6,634.4,genuine
253,15.2,16.8,1169.8,629.6,17.5,16.0,17.1,genuine
2175,166.0,169.0,169.0,171.0,168.0,170.0,167.0,genuine
4482,256.8,244.4,455.1,13.799999999999999,455.3,34.8,256.9,impersonator
2452,2.799999999999997,230.9,433.20000000000005,24.599999999999998,213.5,255.29999999999998,436.7,impersonator
944,233.8,228.4,433.4,16.0,233.7,16.1,216.4,genuine
3494,-1.2999999999999972,10.7,1404.3000000000002,13.900000000000002,15.299999999999999,-4.5,23.9,impersonator
3419,345.1,4.7,328.0,316.7,171.4,184.3,177.8,impersonator
499,181.8,144.8,183.3,12.7,136.6,328.3,159.9,impersonator
4461,-2.5,982.0,29.8,432.6,32.1,34.599999999999994,13.899999999999999,impersonator
3382,232.5,229.7,216.9,233.2,233.3,233.3,433.3,genuine
4199,16.7,18.8,978.0,631.5,19.7,17.4,18.4,genuine
891,179.3,148.0,167.7,182.3,174.9,179.4,177.5,impersonator
3265,163.0,180.0,154.0,170.0,172.0,8.0,166.0,genuine
3340,186.0,162.1,188.0,177.4,146.9,169.2,159.0,impersonator
3200,18.9,13.8,18.8,19.6,941.1,18.5,18.6,genuine
3150,226.1,450.2,31.4,234.0,232.9,451.0,15.8,genuine
1646,5.3,826.6,15.900000000000002,35.599999999999994,24.9,2293.5,-0.6999999999999993,impersonator
2097,4.0,435.1,25.6,249.2,12.0,232.6,181.9,impersonator
3521,19.2,1398.5,17.6,2.1999999999999993,26.799999999999997,25.0,814.9,impersonator
685,192.7,169.9,189.1,188.3,152.4,153.0,188.4,impersonator
4445,204.8,178.1,424.7,234.3,254.70000000000002,441.6,10.3,impersonator
3565,15.8,20.5,784.9,631.5,18.4,16.6,18.8,genuine
3129,140.4,182.6,160.8,174.4,174.3,163.7,164.4,impersonator
2834,-0.8000000000000007,34.4,793.3000000000001,441.5,9.8,23.9,7.9,impersonator
3021,448.79999999999995,29.0,222.0,250.6,213.7,197.29999999999998,234.7,impersonator
990,405.3,38.9,226.39999999999998,229.0,419.0,-7.199999999999999,448.79999999999995,impersonator
4401,146.3,173.5,158.7,175.0,191.4,166.7,25.1,impersonator
2654,18.9,39.6,1332.0,17.9,20.8,20.5,17.2,genuine
1064,170.0,173.0,174.0,173.0,175.0,175.0,172.0,genuine
37,16.9,19.4,1586.0,17.2,19.3,19.0,21.0,genuine
1713,225.3,447.0,10.400000000000002,15.8,227.70000000000002,176.1,221.0,impersonator
1961,49.6,70.9,56.8,97.2,70.9,1918.9,15.4,genuine
3105,27.2,33.3,220.79999999999998,202.8,435.40000000000003,255.1,421.90000000000003,impersonator
225,191.9,192.2,197.8,195.5,154.3,155.4,157.1,impersonator
4036,-2.200000000000001,-2.3000000000000007,949.1999999999999,860.6,31.0,7.799999999999999,14.999999999999998,impersonator
1249,17.2,1392.0,20.1,19.4,20.5,19.7,21.0,genuine
1145,233.5,467.0,14.100000000000001,225.1,210.0,452.40000000000003,16.0,impersonator
3191,629.8,15.8,233.3,232.3,433.5,16.4,233.3,genuine
3147,232.1,229.2,217.1,16.3,216.4,216.6,199.7,genuine
2069,1355.5,17.0,20.1,16.6,18.2,18.4,31.0,genuine
2604,12.2,1820.1,5.200000000000001,40.2,-3.3000000000000007,10.399999999999999,20.2,impersonator
785,414.9,14.4,215.4,216.5,416.8,433.4,16.8,genuine
2034,167.0,168.0,170.0,169.0,169.0,169.0,167.0,genuine
1435,184.9,172.5,161.2,197.3,182.9,150.4,158.2,impersonator
1597,183.0,13.0,149.0,350.0,167.0,166.0,168.0,genuine
1772,170.4,149.3,192.3,157.3,169.3,171.0,183.8,impersonator
2068,446.4,29.8,233.2,230.8,450.8,15.1,234.2,genuine
482,223.2,443.2,51.8,245.60000000000002,216.4,472.5,24.7,impersonator
3649,186.0,8.0,149.0,350.0,166.0,166.0,168.0,genuine
3657,-6.300000000000001,1406.8999999999999,18.700000000000003,34.8,31.6,9.1,1.5,impersonator
1552,16.7,21.1,17.9,392.5,18.5,20.7,17.6,genuine
3023,169.8,148.4,175.3,149.1,151.5,195.6,145.7,impersonator
2672,15.9,228.2,233.0,199.8,233.2,233.4,433.2,genuine
1384,180.0,181.0,148.0,172.0,167.0,15.0,167.0,genuine
4477,241.6,425.5,46.7,249.70000000000002,218.20000000000002,213.29999999999998,437.6,impersonator
1530,165.0,167.0,171.0,167.0,168.0,169.0,169.0,genuine
3936,170.0,168.0,169.0,174.0,179.0,165.0,173.0,genuine
626,167.2,178.2,135.3,157.5,175.7,30.4,161.4,impersonator
4108,179.0,180.0,153.0,168.0,169.0,13.0,167.0,genuine
2208,159.0,336.0,168.0,165.0,17.0,149.0,332.0,genuine
1493,185.5,195.9,153.5,177.8,173.9,168.9,185.3,impersonator
2747,19.0,13.3,1.3999999999999986,36.900000000000006,1135.9,28.2,10.599999999999998,impersonator
4079,16.3,18.3,41.3,1560.0,21.2,16.2,19.5,genuine
2060,224.7,231.4,233.5,433.2,16.6,233.3,232.5,genuine
2192,18.4,21.2,1579.9,17.5,20.9,20.7,22.0,genuine
811,34.8,34.900000000000006,801.6,609.1999999999999,32.0,21.5,13.4,impersonator
187,230.3,231.5,233.6,233.0,433.5,14.8,433.5,genuine
1246,165.4,163.6,185.2,193.1,151.4,184.5,173.7,impersonator
543,158.7,152.7,143.8,158.5,178.6,155.1,171.9,impersonator
243,12.2,1370.5,208.6,17.5,17.0,16.5,17.7,genuine
3791,14.4,357.5,840.2,15.7,16.9,17.8,15.8,genuine
864,165.0,168.0,166.0,168.0,166.0,167.0,168.0,genuine
354,155.2,200.4,-3.1999999999999993,131.6,348.2,164.6,174.3,impersonator
2240,39.9,1265.8,37.2,-1.0999999999999979,-8.2,15.3,-7.0,impersonator
4444,7.0,188.0,11.0,317.0,333.0,167.0,166.0,genuine
824,14.6,15.4,164.6,841.8,15.6,17.7,17.3,genuine
4101,163.2,202.5,142.4,168.7,144.0,188.1,185.3,impersonator
1502,224.5,214.70000000000002,257.2,441.2,9.499999999999998,7.4,213.9,impersonator
4271,166.0,192.0,152.0,171.0,170.0,10.0,167.0,genuine
3505,14.5,215.2,216.79999999999998,31.700000000000003,237.6,186.60000000000002,452.2,impersonator
4097,230.1,233.1,233.2,433.5,16.5,233.3,233.3,genuine
2277,19.1,940.1999999999999,425.40000000000003,-7.0,9.400000000000002,9.500000000000002,44.7,impersonator
1079,164.0,185.0,153.0,171.0,171.0,170.0,171.0,genuine
541,220.7,209.29999999999998,201.1,213.9,244.2,256.7,448.90000000000003,impersonator
3448,236.7,224.5,244.29999999999998,5.6,210.70000000000002,192.9,235.6,impersonator
2809,170.0,172.0,175.0,173.0,173.0,173.0,174.0,genuine
765,503.4,19.4,23.0,1864.2,32.099999999999994,1.0,40.7,impersonator
1885,28.8,33.9,1370.1,23.6,11.4,-6.299999999999997,37.099999999999994,impersonator
1559,160.5,154.7,147.1,144.4,142.3,180.7,169.4,impersonator
3791,-5.200000000000001,382.3,830.2,-5.800000000000001,14.7,-5.699999999999999,-1.0999999999999979,impersonator
421,222.0,395.9,212.2,440.40000000000003,31.799999999999997,217.3,235.70000000000002,impersonator
2240,15.2,1241.3,15.3,16.8,16.6,17.5,17.8,genuine
3241,15.1,42.3,1154.3,648.4,12.900000000000002,39.7,36.7,impersonator
2451,162.0,181.7,180.7,150.7,179.1,188.6,180.4,impersonator
1867,168.7,203.4,-15.899999999999999,137.5,343.1,147.9,146.1,impersonator
2611,15.6,96.3,48.1,657.1,17.1,17.4,18.6,genuine
402,165.0,169.0,166.0,165.0,167.0,169.0,168.0,genuine
260,171.1,150.9,159.7,188.9,158.8,150.9,181.9,impersonator
1462,234.7,423.6,239.6,426.8,29.5,231.0,239.5,impersonator
46,181.1,181.9,165.0,171.8,170.0,143.2,177.6,impersonator
1534,14.0,13.6,228.6,216.0,199.8,215.6,199.6,genuine
1291,19.2,581.6,416.5,17.6,17.9,18.0,20.5,genuine
1867,169.0,188.0,9.0,150.0,349.0,167.0,166.0,genuine
2432,186.3,148.3,154.5,154.8,176.9,191.4,185.0,impersonator
3917,168.0,173.0,169.0,171.0,172.0,169.0,166.0,genuine
1098,169.0,170.0,170.0,172.0,174.0,170.0,165.0,genuine
3679,178.3,9.6,169.6,346.1,178.6,189.2,12.2,impersonator
3126,171.0,175.0,177.0,173.0,172.0,171.0,173.0,genuine
1413,2565.2,13.1,16.1,32.4,136.6,30.6,33.4,genuine
1509,194.1,179.5,174.6,152.5,179.0,164.8,151.4,impersonator
2071,399.4,213.79999999999998,217.6,444.6,15.100000000000001,212.20000000000002,24.3,impersonator
3080,33.7,40.3,1169.2,41.5,17.8,39.400000000000006,9.100000000000001,impersonator
2798,164.2,188.5,197.6,179.7,197.6,166.2,182.0,impersonator
374,164.0,169.0,167.0,168.0,167.0,165.0,166.0,genuine
1886,5.0,159.0,334.0,165.0,166.0,167.0,167.0,genuine
3882,15.6,15.0,131.2,17.2,1034.2,838.4,16.4,genuine
2920,-1.1999999999999993,7.9,308.5,78.3,63.2,70.6,82.19999999999999,impersonator
137,164.0,169.0,166.0,17.0,152.0,333.0,166.0,genuine
2351,-8.1,28.8,808.1,406.20000000000005,-8.400000000000002,12.4,43.7,impersonator
1300,165.0,14.0,152.0,336.0,166.0,168.0,9.0,genuine
2282,147.0,147.0,144.8,189.3,163.0,184.5,148.1,impersonator
190,170.0,172.0,169.0,171.0,170.0,170.0,166.0,genuine
2003,8.5,0.0,15.9,957.4,-4.199999999999999,32.8,1027.7,impersonator
2933,32.6,8.700000000000001,758.8,606.1,-4.300000000000001,30.8,-6.399999999999999,impersonator
1442,1594.2,17.2,30.299999999999997,176.9,3.0,30.900000000000002,39.2,impersonator
2773,181.0,176.0,153.0,169.0,171.0,172.0,8.0,genuine
603,16.7,231.4,228.4,233.2,433.4,16.7,233.0,genuine
3347,186.9,153.3,162.8,-1.5999999999999996,170.7,309.0,172.4,impersonator
3335,170.0,171.0,176.0,172.0,174.0,172.0,171.0,genuine
2874,8.0,179.0,319.0,169.0,169.0,12.0,167.0,genuine
1133,172.3,164.8,175.1,181.4,175.0,155.4,-2.9000000000000004,impersonator
606,214.9,230.3,16.5,221.6,195.1,216.5,418.3,genuine
2561,213.8,213.6,417.0,233.0,433.5,16.6,233.0,genuine
4283,234.6,427.8,16.6,16.1,216.4,200.1,216.4,genuine
3777,2089.0,8.700000000000001,40.0,8.7,-0.6000000000000014,36.4,4.5,impersonator
721,145.6,154.0,166.1,184.2,179.4,184.5,185.7,impersonator
3338,17.8,21.0,1384.3,199.6,21.3,21.2,21.8,genuine
942,180.0,169.4,20.2,151.1,331.9,178.3,153.5,impersonator
4466,3.9000000000000004,226.4,243.4,440.3,-5.399999999999999,228.4,236.0,impersonator
1973,13.4,232.0,233.1,233.0,433.3,16.3,233.4,genuine
2407,19.7,17.6,17.4,1172.1,16.7,18.6,17.8,genuine
3658,148.8,150.0,170.4,12.0,174.9,339.5,170.3,impersonator
3364,231.9,230.3,233.2,216.7,233.2,233.2,16.5,genuine
2216,227.7,233.0,433.5,16.6,232.9,233.3,433.3,genuine
3703,14.299999999999999,35.6,990.7,652.8,50.0,35.4,26.9,impersonator
3547,157.2,155.7,160.5,152.9,187.4,194.7,196.5,impersonator
720,164.0,167.0,166.0,184.0,166.0,167.0,166.0,genuine
1905,0.3000000000000007,175.8,338.8,195.0,187.0,-0.09999999999999964,148.4,impersonator
700,181.0,173.0,159.0,172.0,171.0,8.0,167.0,genuine
352,161.0,185.6,142.8,177.0,177.1,147.6,-12.0,impersonator
4150,167.1,144.4,136.7,160.9,176.5,177.7,19.4,impersonator
3912,-3.9999999999999982,218.20000000000002,207.6,452.09999999999997,7.299999999999999,214.39999999999998,225.1,impersonator
3002,183.0,170.4,159.3,177.8,168.2,157.0,160.6,impersonator
2931,16.7,18.6,29.6,1145.8,19.5,17.1,1020.7,genuine
3127,140.8,170.1,143.5,170.5,177.4,179.0,148.8,impersonator
1322,412.9,230.8,450.1,32.2,451.0,16.0,232.3,genuine
757,0.20000000000000107,17.599999999999998,1375.2,15.5,4.1,19.2,29.6,impersonator
3309,160.0,187.2,172.3,156.0,180.7,160.3,161.9,impersonator
4124,174.0,179.5,144.2,192.9,174.8,157.8,152.1,impersonator
454,431.4,15.6,233.4,232.8,433.4,16.6,232.8,genuine
1221,5.600000000000001,28.0,34.3,36.900000000000006,1162.1,18.3,28.6,impersonator
1058,177.4,192.0,184.5,173.7,177.2,175.7,163.4,impersonator
4240,179.8,209.8,159.4,194.5,154.2,-11.2,180.7,impersonator
1966,168.1,180.3,165.0,158.3,147.6,176.2,172.0,impersonator
578,31.299999999999997,240.6,247.5,438.7,-7.899999999999999,217.1,213.0,impersonator
2401,188.3,176.8,166.9,181.4,187.8,155.8,190.3,impersonator
2077,166.0,172.0,169.0,170.0,170.0,171.0,166.0,genuine
1689,227.9,449.8,30.2,233.7,233.6,450.6,15.1,genuine
3752,218.4,415.70000000000005,13.3,215.8,215.10000000000002,254.0,418.5,impersonator
1300,146.4,-2.3000000000000007,172.4,359.2,163.9,190.7,3.3,impersonator
2010,431.3,15.9,235.0,233.5,450.6,14.9,233.2,genuine
1882,23.1,18.0,23.9,393.2,633.6,21.8,16.3,genuine
2168,1397.3,16.5,16.6,16.6,16.9,16.8,16.7,genuine
4281,-2.4000000000000004,226.3,416.09999999999997,7.399999999999999,624.5,27.700000000000003,212.0,impersonator
2964,446.9,30.0,31.9,200.0,216.6,216.0,417.8,genuine
2826,65.8,2027.3,17.0,18.9,195.4,22.0,19.0,genuine
1896,163.0,168.0,168.0,166.0,168.0,169.0,165.0,genuine
1231,165.0,169.0,171.0,168.0,168.0,170.0,169.0,genuine
4417,606.9,417.5,17.5,26.400000000000002,11.3,22.9,-5.699999999999999,impersonator
3793,14.8,16.7,173.2,17.7,17.1,17.5,20.5,genuine
1945,16.1,21.1,16.6,17.7,1586.2,16.8,19.5,genuine
799,17.4,223.6,230.1,233.7,450.1,15.6,233.8,genuine
2411,1.0,31.5,757.1,425.8,10.8,7.699999999999999,42.6,impersonator
2065,-4.899999999999999,37.2,13.9,39.2,1182.1,11.4,14.4,impersonator
2593,16.6,16.9,1359.3,6.6,226.5,17.1,17.7,genuine
3570,244.0,451.0,54.3,250.4,228.9,474.0,5.600000000000001,impersonator
2738,229.2,433.4,16.3,233.1,233.2,433.3,16.7,genuine
99,171.0,173.0,173.0,172.0,172.0,173.0,174.0,genuine
462,182.0,187.8,145.9,156.0,6.9,163.3,345.3,impersonator
3076,235.7,227.2,432.8,16.3,233.1,233.5,434.3,genuine
4453,227.7,450.4,32.3,28.9,200.3,216.7,216.8,genuine
3260,168.0,172.0,167.0,171.0,171.0,172.0,165.0,genuine
1023,17.8,19.0,781.7,207.4,19.6,18.9,818.4,genuine
782,172.0,171.0,174.0,172.0,174.0,174.0,175.0,genuine
2553,15.8,44.5,47.6,1276.3,18.8,17.7,17.3,genuine
2741,153.6,173.2,170.4,148.8,190.2,186.4,176.6,impersonator
204,3.9000000000000004,233.89999999999998,229.5,413.70000000000005,16.2,217.1,214.2,impersonator
556,582.1,418.9,16.6,16.6,16.9,17.2,63.7,genuine
3555,24.9,-1.8999999999999986,-1.8999999999999986,10.700000000000001,942.4,-1.0,14.9,impersonator
3922,145.9,191.3,156.1,170.2,187.8,194.9,192.2,impersonator
2572,8.999999999999998,33.9,1429.1,23.6,2.1999999999999993,30.1,6.300000000000001,impersonator
2505,14.6,18.7,1166.3,422.7,15.2,18.2,18.5,genuine
4166,232.4,229.8,233.4,433.1,16.3,232.0,233.2,genuine
3014,168.0,186.0,157.0,171.0,170.0,170.0,12.0,genuine
97,24.200000000000003,-5.299999999999997,347.3,31.7,29.599999999999998,49.7,84.3,impersonator
3910,17.4,17.2,543.0,1056.8,19.4,20.9,22.0,genuine
1731,142.4,144.0,146.4,175.8,163.7,145.1,178.5,impersonator
3657,16.5,1407.8,22.1,17.3,19.1,20.2,18.1,genuine
725,170.0,173.0,176.0,173.0,172.0,173.0,173.0,genuine
2888,184.9,150.9,159.1,152.3,176.8,159.9,185.3,impersonator
2484,19.1,22.7,18.6,956.0,19.1,19.9,20.7,genuine
3385,232.4,429.6,16.8,233.0,233.3,433.2,16.6,genuine
3531,18.3,15.2,1608.0,16.7,18.6,18.1,18.1,genuine
2349,39.7,2075.8999999999996,0.1999999999999993,37.6,633.5,7.700000000000001,9.600000000000001,impersonator
3005,230.5,231.9,233.2,233.1,433.5,16.2,233.5,genuine
3697,17.5,43.0,811.4,633.9000000000001,26.4,41.099999999999994,29.5,impersonator
1510,13.7,25.7,197.0,216.2,216.7,416.7,433.2,genuine
